responsable,direccion,unidadejec,codigounico,idunidadejec,disa,provincia,horaatencion,id,categoria,telefeno,idred,situacion,clasificacion,departamento,inicioactividad,codigounico2,nombrerazonsocial,idautosanit,distrito,ubigeo,tipodocumentocategoria,estado,institucion,red,condicion,fecha_inspecion,tipo,numerocategoria,microred,inspecion,idmicrored,query_primary,query_secondary,query_fallback,latitude,longitude,geocode_source,geocode_confidence,geocode_level,geocode_status,geocode_notes,geocode_priority,geocode_query_used,geocode_attempts,geocode_provider,geocode_timestamp,geocode_display_name,geocode_type,geocode_importance,geocode_bbox,lat_round,lon_round
,OTROS CASERIO PAPAYO ALGARROBO CASERIO PAPAYO ALGARROBO TAMBO GRANDE PIURA PIURA,,1983,,,PIURA,,1925,,,,,,PIURA,,1983,PUESTO DE SALUD PAPAYO - EL ALGARROBO,,TAMBO GRANDE,200114,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD PAPAYO - EL ALGARROBO, TAMBO GRANDE, PIURA, PIURA, PERU","OTROS CASERIO PAPAYO ALGARROBO CASERIO PAPAYO ALGARROBO TAMBO GRANDE PIURA PIURA, TAMBO GRANDE, PIURA, PIURA, PERU","TAMBO GRANDE, PIURA, PIURA, PERU",-4.9150244,-80.3561593,CACHE,LOW,FALLBACK,SUCCESS,,PRIMARY,"TAMBO GRANDE, PIURA, PIURA, PERU",2,NOMINATIM,2026-05-16T03:06:00.432353,"Tambo Grande, Piura, Perú",administrative,0.3728855590490345,"['-5.1472871', '-4.6832285', '-80.6299550', '-80.0768047']",-4.91502,-80.35616
,OTROS CENTRO POBLADO SANTA ANA MZ X LOTE 59 CENTRO POBLADO SANTA ANA MZ X LOTE 59 TAMBO GRANDE PIURA PIURA,,1984,,,PIURA,,1926,,,,,,PIURA,,1984,PUESTO DE SALUD SANTA ANA,,TAMBO GRANDE,200114,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD SANTA ANA, TAMBO GRANDE, PIURA, PIURA, PERU","OTROS CENTRO POBLADO SANTA ANA MZ X LOTE 59 CENTRO POBLADO SANTA ANA MZ X LOTE 59 TAMBO GRANDE PIURA PIURA, TAMBO GRANDE, PIURA, PIURA, PERU","TAMBO GRANDE, PIURA, PIURA, PERU",-4.9150244,-80.3561593,CACHE,LOW,FALLBACK,SUCCESS,,PRIMARY,"TAMBO GRANDE, PIURA, PIURA, PERU",2,NOMINATIM,2026-05-16T03:06:05.812329,"Tambo Grande, Piura, Perú",administrative,0.3728855590490345,"['-5.1472871', '-4.6832285', '-80.6299550', '-80.0768047']",-4.91502,-80.35616
,OTROS CASERIO LA PEÑITA - TAMBOGRANDE CASERIO LA PEÑITA - TAMBOGRANDE TAMBO GRANDE PIURA PIURA,,1985,,,PIURA,,1927,,,,,,PIURA,,1985,PUESTO DE SALUD LA PEÑITA,,TAMBO GRANDE,200114,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD LA PEÑITA, TAMBO GRANDE, PIURA, PIURA, PERU","OTROS CASERIO LA PEÑITA - TAMBOGRANDE CASERIO LA PEÑITA - TAMBOGRANDE TAMBO GRANDE PIURA PIURA, TAMBO GRANDE, PIURA, PIURA, PERU","TAMBO GRANDE, PIURA, PIURA, PERU",-4.9150244,-80.3561593,CACHE,LOW,FALLBACK,SUCCESS,,PRIMARY,"TAMBO GRANDE, PIURA, PIURA, PERU",2,NOMINATIM,2026-05-16T03:06:11.303132,"Tambo Grande, Piura, Perú",administrative,0.3728855590490345,"['-5.1472871', '-4.6832285', '-80.6299550', '-80.0768047']",-4.91502,-80.35616
,OTROS CASERIO PEDREGAL - TAMBOGRANDE CASERIO PEDREGAL - TAMBOGRANDE TAMBO GRANDE PIURA PIURA,,1989,,,PIURA,,1931,,,,,,PIURA,,1989,PUESTO DE SALUD PEDREGAL,,TAMBO GRANDE,200114,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD PEDREGAL, TAMBO GRANDE, PIURA, PIURA, PERU","OTROS CASERIO PEDREGAL - TAMBOGRANDE CASERIO PEDREGAL - TAMBOGRANDE TAMBO GRANDE PIURA PIURA, TAMBO GRANDE, PIURA, PIURA, PERU","TAMBO GRANDE, PIURA, PIURA, PERU",-4.9150244,-80.3561593,CACHE,LOW,FALLBACK,SUCCESS,,PRIMARY,"TAMBO GRANDE, PIURA, PIURA, PERU",2,NOMINATIM,2026-05-16T03:06:25.606775,"Tambo Grande, Piura, Perú",administrative,0.3728855590490345,"['-5.1472871', '-4.6832285', '-80.6299550', '-80.0768047']",-4.91502,-80.35616
,OTROS CASERIO PALOMINOS CASERIO PALOMINOS TAMBO GRANDE PIURA PIURA,,1990,,,PIURA,,1932,,,,,,PIURA,,1990,PUESTO DE SALUD PALOMINOS,,TAMBO GRANDE,200114,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD PALOMINOS, TAMBO GRANDE, PIURA, PIURA, PERU","OTROS CASERIO PALOMINOS CASERIO PALOMINOS TAMBO GRANDE PIURA PIURA, TAMBO GRANDE, PIURA, PIURA, PERU","TAMBO GRANDE, PIURA, PIURA, PERU",-4.9150244,-80.3561593,CACHE,LOW,FALLBACK,SUCCESS,,PRIMARY,"TAMBO GRANDE, PIURA, PIURA, PERU",2,NOMINATIM,2026-05-16T03:06:30.985656,"Tambo Grande, Piura, Perú",administrative,0.3728855590490345,"['-5.1472871', '-4.6832285', '-80.6299550', '-80.0768047']",-4.91502,-80.35616
,OTROS CASERIO LLOQUE YUPANQUI CASERIO LLOQUE YUPANQUI TAMBO GRANDE PIURA PIURA,,1991,,,PIURA,,1933,,,,,,PIURA,,1991,PUESTO DE SALUD LLOQUE YUPANQUI,,TAMBO GRANDE,200114,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD LLOQUE YUPANQUI, TAMBO GRANDE, PIURA, PIURA, PERU","OTROS CASERIO LLOQUE YUPANQUI CASERIO LLOQUE YUPANQUI TAMBO GRANDE PIURA PIURA, TAMBO GRANDE, PIURA, PIURA, PERU","TAMBO GRANDE, PIURA, PIURA, PERU",-4.9150244,-80.3561593,CACHE,LOW,FALLBACK,SUCCESS,,PRIMARY,"TAMBO GRANDE, PIURA, PIURA, PERU",2,NOMINATIM,2026-05-16T03:06:36.172687,"Tambo Grande, Piura, Perú",administrative,0.3728855590490345,"['-5.1472871', '-4.6832285', '-80.6299550', '-80.0768047']",-4.91502,-80.35616
,CALLE EL PORVENIR - HUALTACO III S/N CASERIO EL PORVENIR TAMBO GRANDE PIURA PIURA,,1992,,,PIURA,,1934,,,,,,PIURA,,1992,PUESTO DE SALUD EL PORVENIR,,TAMBO GRANDE,200114,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD EL PORVENIR, TAMBO GRANDE, PIURA, PIURA, PERU","CALLE EL PORVENIR - HUALTACO III S/N CASERIO EL PORVENIR TAMBO GRANDE PIURA PIURA, TAMBO GRANDE, PIURA, PIURA, PERU","TAMBO GRANDE, PIURA, PIURA, PERU",-4.9150244,-80.3561593,CACHE,LOW,FALLBACK,SUCCESS,,PRIMARY,"TAMBO GRANDE, PIURA, PIURA, PERU",2,NOMINATIM,2026-05-16T03:06:41.932660,"Tambo Grande, Piura, Perú",administrative,0.3728855590490345,"['-5.1472871', '-4.6832285', '-80.6299550', '-80.0768047']",-4.91502,-80.35616
,OTROS CASERIO YAHUAR HUACA CASERIO YAHUAR HUACA TAMBO GRANDE PIURA PIURA,,1993,,,PIURA,,1935,,,,,,PIURA,,1993,PUESTO SALUD YAHUAR HUACA,,TAMBO GRANDE,200114,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO SALUD YAHUAR HUACA, TAMBO GRANDE, PIURA, PIURA, PERU","OTROS CASERIO YAHUAR HUACA CASERIO YAHUAR HUACA TAMBO GRANDE PIURA PIURA, TAMBO GRANDE, PIURA, PIURA, PERU","TAMBO GRANDE, PIURA, PIURA, PERU",-4.9150244,-80.3561593,CACHE,LOW,FALLBACK,SUCCESS,,PRIMARY,"TAMBO GRANDE, PIURA, PIURA, PERU",2,NOMINATIM,2026-05-16T03:06:47.952502,"Tambo Grande, Piura, Perú",administrative,0.3728855590490345,"['-5.1472871', '-4.6832285', '-80.6299550', '-80.0768047']",-4.91502,-80.35616
,OTROS CASERIO OCOTO ALTO CASERIO OCOTO ALTO TAMBO GRANDE PIURA PIURA,,1994,,,PIURA,,1936,,,,,,PIURA,,1994,PUESTO DE SALUD OCOTO ALTO,,TAMBO GRANDE,200114,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD OCOTO ALTO, TAMBO GRANDE, PIURA, PIURA, PERU","OTROS CASERIO OCOTO ALTO CASERIO OCOTO ALTO TAMBO GRANDE PIURA PIURA, TAMBO GRANDE, PIURA, PIURA, PERU","TAMBO GRANDE, PIURA, PIURA, PERU",-4.9150244,-80.3561593,CACHE,LOW,FALLBACK,SUCCESS,,PRIMARY,"TAMBO GRANDE, PIURA, PIURA, PERU",2,NOMINATIM,2026-05-16T03:06:54.512632,"Tambo Grande, Piura, Perú",administrative,0.3728855590490345,"['-5.1472871', '-4.6832285', '-80.6299550', '-80.0768047']",-4.91502,-80.35616
,OTROS CASERIO PROGRESO BAJO CASERIO PROGRESO BAJO TAMBO GRANDE PIURA PIURA,,1995,,,PIURA,,1937,,,,,,PIURA,,1995,PUESTO DE SALUD PROGRESO BAJO,,TAMBO GRANDE,200114,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD PROGRESO BAJO, TAMBO GRANDE, PIURA, PIURA, PERU","OTROS CASERIO PROGRESO BAJO CASERIO PROGRESO BAJO TAMBO GRANDE PIURA PIURA, TAMBO GRANDE, PIURA, PIURA, PERU","TAMBO GRANDE, PIURA, PIURA, PERU",-4.9150244,-80.3561593,CACHE,LOW,FALLBACK,SUCCESS,,PRIMARY,"TAMBO GRANDE, PIURA, PIURA, PERU",2,NOMINATIM,2026-05-16T03:07:00.754447,"Tambo Grande, Piura, Perú",administrative,0.3728855590490345,"['-5.1472871', '-4.6832285', '-80.6299550', '-80.0768047']",-4.91502,-80.35616
,OTROS CASERIO CP4 DISTRITO TAMBO GRANDE PROVINCIA PIURA DEPARTAMENTO PIURA,,1997,,,PIURA,,1939,,,,,,PIURA,,1997,PUESTO DE SALUD CP4,,TAMBO GRANDE,200114,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD CP4, TAMBO GRANDE, PIURA, PIURA, PERU","OTROS CASERIO CP4 DISTRITO TAMBO GRANDE PROVINCIA PIURA DEPARTAMENTO PIURA, TAMBO GRANDE, PIURA, PIURA, PERU","TAMBO GRANDE, PIURA, PIURA, PERU",-4.9150244,-80.3561593,CACHE,LOW,FALLBACK,SUCCESS,,PRIMARY,"TAMBO GRANDE, PIURA, PIURA, PERU",2,NOMINATIM,2026-05-16T03:07:10.242556,"Tambo Grande, Piura, Perú",administrative,0.3728855590490345,"['-5.1472871', '-4.6832285', '-80.6299550', '-80.0768047']",-4.91502,-80.35616
,OTROS CASERIO GUARAGUAOS CASERIO GUARAGUAOS TAMBO GRANDE PIURA PIURA,,1998,,,PIURA,,1940,,,,,,PIURA,,1998,PUESTO DE SALUD GUARAGUAOS,,TAMBO GRANDE,200114,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD GUARAGUAOS, TAMBO GRANDE, PIURA, PIURA, PERU","OTROS CASERIO GUARAGUAOS CASERIO GUARAGUAOS TAMBO GRANDE PIURA PIURA, TAMBO GRANDE, PIURA, PIURA, PERU","TAMBO GRANDE, PIURA, PIURA, PERU",-4.9150244,-80.3561593,CACHE,LOW,FALLBACK,SUCCESS,,PRIMARY,"TAMBO GRANDE, PIURA, PIURA, PERU",2,NOMINATIM,2026-05-16T03:07:16.009004,"Tambo Grande, Piura, Perú",administrative,0.3728855590490345,"['-5.1472871', '-4.6832285', '-80.6299550', '-80.0768047']",-4.91502,-80.35616
,AVENIDA AV. INTERNACIONAL S/N CENTRO POBLADO LA GREDA NUEVA S/N AV. INTERNACIONAL S/N CENTRO POBLADO LA GREDA NUEVA TAMBO GRANDE PIURA PIURA,,1999,,,PIURA,,1941,,,,,,PIURA,,1999,PUESTO DE SALUD LA GREDA,,TAMBO GRANDE,200114,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD LA GREDA, TAMBO GRANDE, PIURA, PIURA, PERU","AVENIDA AV. INTERNACIONAL S/N CENTRO POBLADO LA GREDA NUEVA S/N AV. INTERNACIONAL S/N CENTRO POBLADO LA GREDA NUEVA TAMBO GRANDE PIURA PIURA, TAMBO GRANDE, PIURA, PIURA, PERU","TAMBO GRANDE, PIURA, PIURA, PERU",-4.9150244,-80.3561593,CACHE,LOW,FALLBACK,SUCCESS,,PRIMARY,"TAMBO GRANDE, PIURA, PIURA, PERU",2,NOMINATIM,2026-05-16T03:07:22.702709,"Tambo Grande, Piura, Perú",administrative,0.3728855590490345,"['-5.1472871', '-4.6832285', '-80.6299550', '-80.0768047']",-4.91502,-80.35616
,OTROS CASERIO LA RITA - TAMBOGRANDE CASERIO LA RITA - TAMBOGRANDE TAMBO GRANDE PIURA PIURA,,2000,,,PIURA,,1942,,,,,,PIURA,,2000,PUESTO SALUD LA RITA,,TAMBO GRANDE,200114,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO SALUD LA RITA, TAMBO GRANDE, PIURA, PIURA, PERU","OTROS CASERIO LA RITA - TAMBOGRANDE CASERIO LA RITA - TAMBOGRANDE TAMBO GRANDE PIURA PIURA, TAMBO GRANDE, PIURA, PIURA, PERU","TAMBO GRANDE, PIURA, PIURA, PERU",-4.9150244,-80.3561593,CACHE,LOW,FALLBACK,SUCCESS,,PRIMARY,"TAMBO GRANDE, PIURA, PIURA, PERU",2,NOMINATIM,2026-05-16T03:07:28.842795,"Tambo Grande, Piura, Perú",administrative,0.3728855590490345,"['-5.1472871', '-4.6832285', '-80.6299550', '-80.0768047']",-4.91502,-80.35616
,OTROS SOMATE SOMATE SULLANA SULLANA PIURA,,2002,,,SULLANA,,1944,,,,,,PIURA,,2002,PUESTO DE SALUD SOMATE CENTRO DE SERVICIOS,,SULLANA,200601,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD SOMATE CENTRO DE SERVICIOS, SULLANA, SULLANA, PIURA, PERU","OTROS SOMATE SOMATE SULLANA SULLANA PIURA, SULLANA, SULLANA, PIURA, PERU","SULLANA, SULLANA, PIURA, PERU",-4.8900643,-80.6873604,NOMINATIM,LOW,FALLBACK,SUCCESS,,PRIMARY,"SULLANA, SULLANA, PIURA, PERU",3,NOMINATIM,2026-05-16T03:07:42.126594,"Sullana, Piura, 20100, Perú",city,0.4313318996474294,"['-5.0500643', '-4.7300643', '-80.8473604', '-80.5273604']",-4.89006,-80.68736
,OTROS HUANGALA HUANGALA SULLANA SULLANA PIURA,,2003,,,SULLANA,,1945,,,,,,PIURA,,2003,PUESTO SALUD DE HUANGALA,,SULLANA,200601,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO SALUD DE HUANGALA, SULLANA, SULLANA, PIURA, PERU","OTROS HUANGALA HUANGALA SULLANA SULLANA PIURA, SULLANA, SULLANA, PIURA, PERU","SULLANA, SULLANA, PIURA, PERU",-4.8900643,-80.6873604,CACHE,LOW,FALLBACK,SUCCESS,,PRIMARY,"SULLANA, SULLANA, PIURA, PERU",2,NOMINATIM,2026-05-16T03:07:47.634901,"Sullana, Piura, 20100, Perú",city,0.4313318996474294,"['-5.0500643', '-4.7300643', '-80.8473604', '-80.5273604']",-4.89006,-80.68736
,OTROS CHALACALA CHALACALA SULLANA SULLANA PIURA,,2004,,,SULLANA,,1946,,,,,,PIURA,,2004,PUESTO DE SALUD CHALACALA BAJA,,SULLANA,200601,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD CHALACALA BAJA, SULLANA, SULLANA, PIURA, PERU","OTROS CHALACALA CHALACALA SULLANA SULLANA PIURA, SULLANA, SULLANA, PIURA, PERU","SULLANA, SULLANA, PIURA, PERU",-4.8900643,-80.6873604,CACHE,LOW,FALLBACK,SUCCESS,,PRIMARY,"SULLANA, SULLANA, PIURA, PERU",2,NOMINATIM,2026-05-16T03:07:52.586925,"Sullana, Piura, 20100, Perú",city,0.4313318996474294,"['-5.0500643', '-4.7300643', '-80.8473604', '-80.5273604']",-4.89006,-80.68736
,"OTROS CASERIO STA, ROSA DE PIEDRA RODADA CASERIO STA, ROSA DE PIEDRA RODADA SULLANA SULLANA PIURA",,2005,,,SULLANA,,1947,,,,,,PIURA,,2005,PUESTO DE SALUD STA. ROSA DE PIEDRA RODADA,,SULLANA,200601,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD STA. ROSA DE PIEDRA RODADA, SULLANA, SULLANA, PIURA, PERU","OTROS CASERIO STA, ROSA DE PIEDRA RODADA CASERIO STA, ROSA DE PIEDRA RODADA SULLANA SULLANA PIURA, SULLANA, SULLANA, PIURA, PERU","SULLANA, SULLANA, PIURA, PERU",-4.8900643,-80.6873604,CACHE,LOW,FALLBACK,SUCCESS,,PRIMARY,"SULLANA, SULLANA, PIURA, PERU",2,NOMINATIM,2026-05-16T03:07:57.857760,"Sullana, Piura, 20100, Perú",city,0.4313318996474294,"['-5.0500643', '-4.7300643', '-80.8473604', '-80.5273604']",-4.89006,-80.68736
,OTROS SOMATE BAJO SOMATE BAJO SULLANA SULLANA PIURA,,2006,,,SULLANA,,1948,,,,,,PIURA,,2006,PUESTO DE SALUD SOMATE BAJO,,SULLANA,200601,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD SOMATE BAJO, SULLANA, SULLANA, PIURA, PERU","OTROS SOMATE BAJO SOMATE BAJO SULLANA SULLANA PIURA, SULLANA, SULLANA, PIURA, PERU","SULLANA, SULLANA, PIURA, PERU",-4.8900643,-80.6873604,CACHE,LOW,FALLBACK,SUCCESS,,PRIMARY,"SULLANA, SULLANA, PIURA, PERU",2,NOMINATIM,2026-05-16T03:08:02.599893,"Sullana, Piura, 20100, Perú",city,0.4313318996474294,"['-5.0500643', '-4.7300643', '-80.8473604', '-80.5273604']",-4.89006,-80.68736
,OTROS SAN VICENTE DE PIEDRA RODADA SAN VICENTE DE PIEDRA RODADA SULLANA SULLANA PIURA,,2007,,,SULLANA,,1949,,,,,,PIURA,,2007,PUESTO DE SALUD SAN VICENTE-PIEDRA RODADA,,SULLANA,200601,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD SAN VICENTE-PIEDRA RODADA, SULLANA, SULLANA, PIURA, PERU","OTROS SAN VICENTE DE PIEDRA RODADA SAN VICENTE DE PIEDRA RODADA SULLANA SULLANA PIURA, SULLANA, SULLANA, PIURA, PERU","SULLANA, SULLANA, PIURA, PERU",-4.8900643,-80.6873604,CACHE,LOW,FALLBACK,SUCCESS,,PRIMARY,"SULLANA, SULLANA, PIURA, PERU",2,NOMINATIM,2026-05-16T03:08:07.817848,"Sullana, Piura, 20100, Perú",city,0.4313318996474294,"['-5.0500643', '-4.7300643', '-80.8473604', '-80.5273604']",-4.89006,-80.68736
,OTROS SOMATE ALTO S/N BELLAVISTA S/N SOMATE ALTO S/N BELLAVISTA SULLANA SULLANA PIURA,,2008,,,SULLANA,,1950,,,,,,PIURA,,2008,PUESTO DE SALUD SOMATE ALTO,,SULLANA,200601,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD SOMATE ALTO, SULLANA, SULLANA, PIURA, PERU","OTROS SOMATE ALTO S/N BELLAVISTA S/N SOMATE ALTO S/N BELLAVISTA SULLANA SULLANA PIURA, SULLANA, SULLANA, PIURA, PERU","SULLANA, SULLANA, PIURA, PERU",-4.8900643,-80.6873604,CACHE,LOW,FALLBACK,SUCCESS,,PRIMARY,"SULLANA, SULLANA, PIURA, PERU",2,NOMINATIM,2026-05-16T03:08:13.123814,"Sullana, Piura, 20100, Perú",city,0.4313318996474294,"['-5.0500643', '-4.7300643', '-80.8473604', '-80.5273604']",-4.89006,-80.68736
,AVENIDA CENTRO POBLADO EL CUCHO AV. LATINA S/N S/N CENTRO POBLADO EL CUCHO AV. LATINA S/N SULLANA SULLANA PIURA,,2009,,,SULLANA,,1951,,,,,,PIURA,,2009,PUESTO DE SALUD EL CUCHO,,SULLANA,200601,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD EL CUCHO, SULLANA, SULLANA, PIURA, PERU","AVENIDA CENTRO POBLADO EL CUCHO AV. LATINA S/N S/N CENTRO POBLADO EL CUCHO AV. LATINA S/N SULLANA SULLANA PIURA, SULLANA, SULLANA, PIURA, PERU","SULLANA, SULLANA, PIURA, PERU",-4.8900643,-80.6873604,CACHE,LOW,FALLBACK,SUCCESS,,PRIMARY,"SULLANA, SULLANA, PIURA, PERU",2,NOMINATIM,2026-05-16T03:08:18.417273,"Sullana, Piura, 20100, Perú",city,0.4313318996474294,"['-5.0500643', '-4.7300643', '-80.8473604', '-80.5273604']",-4.89006,-80.68736
,OTROS CASERIO JOSE OLAYA CASERIO JOSE OLAYA SULLANA SULLANA PIURA,,2010,,,SULLANA,,1952,,,,,,PIURA,,2010,PUESTO DE SALUD JOSE OLAYA,,SULLANA,200601,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD JOSE OLAYA, SULLANA, SULLANA, PIURA, PERU","OTROS CASERIO JOSE OLAYA CASERIO JOSE OLAYA SULLANA SULLANA PIURA, SULLANA, SULLANA, PIURA, PERU","SULLANA, SULLANA, PIURA, PERU",-4.8900643,-80.6873604,CACHE,LOW,FALLBACK,SUCCESS,,PRIMARY,"SULLANA, SULLANA, PIURA, PERU",2,NOMINATIM,2026-05-16T03:08:23.619846,"Sullana, Piura, 20100, Perú",city,0.4313318996474294,"['-5.0500643', '-4.7300643', '-80.8473604', '-80.5273604']",-4.89006,-80.68736
,OTROS VICHAYAL Nº1101 NUEVE DE OCTUBRE VICHAYAL Nº1101 NUEVE DE OCTUBRE SULLANA SULLANA PIURA,,2013,,,SULLANA,,1955,,,,,,PIURA,,2013,CENTRO DE SALUD NUEVE DE OCTUBRE,,SULLANA,200601,,ACTIVO,,,ACTIVO,,,,,,,"CENTRO DE SALUD NUEVE DE OCTUBRE, SULLANA, SULLANA, PIURA, PERU","OTROS VICHAYAL Nº1101 NUEVE DE OCTUBRE VICHAYAL Nº1101 NUEVE DE OCTUBRE SULLANA SULLANA PIURA, SULLANA, SULLANA, PIURA, PERU","SULLANA, SULLANA, PIURA, PERU",-4.8900643,-80.6873604,CACHE,LOW,FALLBACK,SUCCESS,,PRIMARY,"SULLANA, SULLANA, PIURA, PERU",2,NOMINATIM,2026-05-16T03:08:34.083415,"Sullana, Piura, 20100, Perú",city,0.4313318996474294,"['-5.0500643', '-4.7300643', '-80.8473604', '-80.5273604']",-4.89006,-80.68736
,OTROS ASENTAMIENTO HUMANO EL OBRERO ASENTAMIENTO HUMANO EL OBRERO SULLANA SULLANA PIURA,,2014,,,SULLANA,,1956,,,,,,PIURA,,2014,CENTRO DE SALUD EL OBRERO,,SULLANA,200601,,ACTIVO,,,ACTIVO,,,,,,,"CENTRO DE SALUD EL OBRERO, SULLANA, SULLANA, PIURA, PERU","OTROS ASENTAMIENTO HUMANO EL OBRERO ASENTAMIENTO HUMANO EL OBRERO SULLANA SULLANA PIURA, SULLANA, SULLANA, PIURA, PERU","SULLANA, SULLANA, PIURA, PERU",-4.8900643,-80.6873604,CACHE,LOW,FALLBACK,SUCCESS,,PRIMARY,"SULLANA, SULLANA, PIURA, PERU",2,NOMINATIM,2026-05-16T03:08:39.134223,"Sullana, Piura, 20100, Perú",city,0.4313318996474294,"['-5.0500643', '-4.7300643', '-80.8473604', '-80.5273604']",-4.89006,-80.68736
,OTROS CASERIO CIENEGUILLO CENTRO CASERIO CIENEGUILLO CENTRO SULLANA SULLANA PIURA,,2015,,,SULLANA,,1957,,,,,,PIURA,,2015,PUESTO DE SALUD CIENEGUILLO CENTRO,,SULLANA,200601,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD CIENEGUILLO CENTRO, SULLANA, SULLANA, PIURA, PERU","OTROS CASERIO CIENEGUILLO CENTRO CASERIO CIENEGUILLO CENTRO SULLANA SULLANA PIURA, SULLANA, SULLANA, PIURA, PERU","SULLANA, SULLANA, PIURA, PERU",-4.8900643,-80.6873604,CACHE,LOW,FALLBACK,SUCCESS,,PRIMARY,"SULLANA, SULLANA, PIURA, PERU",2,NOMINATIM,2026-05-16T03:08:43.882579,"Sullana, Piura, 20100, Perú",city,0.4313318996474294,"['-5.0500643', '-4.7300643', '-80.8473604', '-80.5273604']",-4.89006,-80.68736
,OTROS LOS PESCADORES S/N LA PUNTA S/N LOS PESCADORES S/N LA PUNTA PAITA PAITA PIURA,,2021,,,PAITA,,1963,,,,,,PIURA,,2021,HOSPITAL DE APOYO II - 1 NUESTRA SEÑORA DE LAS MERCEDES - PAITA,,PAITA,200501,,ACTIVO,,,ACTIVO,,,,,,,"HOSPITAL DE APOYO II - 1 NUESTRA SEÑORA DE LAS MERCEDES - PAITA, PAITA, PAITA, PIURA, PERU","OTROS LOS PESCADORES S/N LA PUNTA S/N LOS PESCADORES S/N LA PUNTA PAITA PAITA PIURA, PAITA, PAITA, PIURA, PERU","PAITA, PAITA, PIURA, PERU",-5.0851637,-81.1136793,NOMINATIM,LOW,FALLBACK,SUCCESS,,PRIMARY,"PAITA, PAITA, PIURA, PERU",3,NOMINATIM,2026-05-16T03:09:04.213467,"Paita, Piura, Perú",city,0.4237761158482558,"['-5.2451637', '-4.9251637', '-81.2736793', '-80.9536793']",-5.08516,-81.11368
,OTROS CASERIO LA ISLA SAN LORENZO CASERIO LA ISLA SAN LORENZO VICHAYAL PAITA PIURA,,2031,,,PAITA,,1973,,,,,,PIURA,,2031,PUESTO DE SALUD LA ISLA SAN LORENZO,,VICHAYAL,200507,,ACTIVO,,,ACTIVO,,,,,,,"PUESTO DE SALUD LA ISLA SAN LORENZO, VICHAYAL, PAITA, PIURA, PERU","OTROS CASERIO LA ISLA SAN LORENZO CASERIO LA ISLA SAN LORENZO VICHAYAL PAITA PIURA, VICHAYAL, PAITA, PIURA, PERU","VICHAYAL, PAITA, PIURA, PERU",-4.84546,-81.104945,NOMINATIM,LOW,FALLBACK,SUCCESS,,PRIMARY,"VICHAYAL, PAITA, PIURA, PERU",3,NOMINATIM,2026-05-16T03:09:35.762670,"Vichayal, Paita, Piura, Perú",administrative,0.3078369698940717,"['-4.9054981', '-4.7854257', '-81.2119724', '-81.0161250']",-4.84546,-81.10494
,AVENIDA AV. GRAU S-N LA GOLONDRINA AV. GRAU S-N LA GOLONDRINA MARCAVELICA SULLANA PIURA,,2034,,,SULLANA,,1976,,,,,,PIURA,,2034,LA GOLONDRINA,,MARCAVELICA,200605,,ACTIVO,,,ACTIVO,,,,,,,"LA GOLONDRINA, MARCAVELICA, SULLANA, PIURA, PERU","AVENIDA AV. GRAU S-N LA GOLONDRINA AV. GRAU S-N LA GOLONDRINA MARCAVELICA SULLANA PIURA, MARCAVELICA, SULLANA, PIURA, PERU","MARCAVELICA, SULLANA, PIURA, PERU",-4.8497334,-80.7842577,NOMINATIM,MEDIUM,PRIMARY,SUCCESS,,PRIMARY,"LA GOLONDRINA, MARCAVELICA, SULLANA, PIURA, PERU",1,NOMINATIM,2026-05-16T03:09:43.297662,"La Golondrina, Marcavelica, Sullana, Piura, Perú",village,0.146704168001831,"['-4.8697334', '-4.8297334', '-80.8042577', '-80.7642577']",-4.84973,-80.78426
